Date,Close,High,Low,Open,Volume,EMA_10,EMA_50,RSI,ATR,MACD,MACD_Signal,MACD_Hist,Price_to_EMA10,Price_to_EMA50
2021-03-03,1715.300048828125,1732.4000244140625,1703.5,1730.0,501,1756.5295211572422,1818.4273429312814,21.221859182223582,26.907130650111608,-29.784568083224258,-22.411992971675474,-7.372575111548784,-2.347212035579927,-5.671235339923811
2021-03-04,1700.199951171875,1717.4000244140625,1700.199951171875,1706.5,521,1746.2877811599026,1813.7909746269909,21.280495793324988,26.414280482700892,-32.57256659728296,-24.44410769679697,-8.128458900485988,-2.6391887113483414,-6.262630316510206
2021-03-05,1698.0,1701.0,1685.0,1690.5999755859375,302,1737.5081845853747,1809.2501520925991,21.388878370993368,26.249991280691965,-34.56119325765212,-26.467524808968,-8.09366844868412,-2.273841639186443,-6.148964639517977
2021-03-08,1677.699951171875,1705.4000244140625,1673.699951171875,1704.699951171875,1290,1726.6339603283748,1804.0913206839434,21.802724145161775,25.935712541852677,-37.34475145069587,-28.642970137313576,-8.701781313382291,-2.8340696569638535,-7.005818833170406
2021-03-09,1716.5999755859375,1717.5,1685.199951171875,1686.199951171875,335,1724.8095994661135,1800.6602875428453,37.872716545827714,26.750008719308035,-35.9968848230335,-30.113753074457563,-5.883131748575934,-0.47597276144086414,-4.668304873409255
2021-03-10,1721.5,1722.9000244140625,1711.0,1713.5999755859375,412,1724.2078541086382,1797.5559625411652,38.58336094640236,26.271440778459823,-34.13975791279677,-30.918954042125407,-3.220803870671361,-0.15704916911181258,-4.231076201580202
2021-03-11,1722.300048828125,1737.5,1720.199951171875,1725.5999755859375,18,1723.8609804212722,1794.6047502386932,38.147981485547895,25.842878069196427,-32.23186532261525,-31.181536298223378,-1.0503290243918713,-0.09054857734326885,-4.029004236222558
2021-03-12,1719.5,1722.5,1699.0,1715.9000244140625,80,1723.0680748901318,1791.6594659156074,27.935245932021203,25.235735212053573,-30.59312869468681,-31.063854777516063,0.4707260828292519,-0.20707683823573383,-4.027521261063474
2021-03-15,1728.9000244140625,1731.9000244140625,1722.800048828125,1729.5,147,1724.1284293490282,1789.1983113469194,31.55839571018973,25.057163783482142,-28.210719090547627,-30.493227640122377,2.28250854957475,0.27675403895728656,-3.3701287638408255
2021-03-16,1730.5999755859375,1733.9000244140625,1726.0,1732.300048828125,729,1725.3050741193754,1786.9003373955084,33.41733864765391,24.950020926339285,-25.887060542647305,-29.571994220627367,3.6849336779800623,0.30689653360375874,-3.1507275829177632
2021-03-17,1726.800048828125,1750.0999755859375,1725.5999755859375,1735.300048828125,488,1725.5768877027842,1784.5434633340424,36.79246497254096,24.1785888671875,-24.07464916480012,-28.47252520946192,4.3978760446618,0.0708841856921907,-3.235752767715503
2021-03-18,1732.199951171875,1750.300048828125,1721.800048828125,1745.800048828125,138,1726.7810810608007,1782.4907765825849,51.4716359445995,22.242876325334823,-21.949552323796752,-27.167930632328886,5.2183783085321345,0.3138133820498745,-2.821379278445868
2021-03-19,1741.4000244140625,1742.199951171875,1733.5999755859375,1742.199951171875,13,1729.4390707613936,1780.8793745367605,56.613023507714175,21.050022670200892,-19.300544086325772,-25.594453323128263,6.293909236802492,0.6916088490705262,-2.216845828368766
2021-03-22,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,51,1730.9592485917083,1779.1899892148533,51.72923929280073,19.564304896763392,-17.292338601301253,-23.934030378762863,6.6416917774616095,0.3952028473219306,-2.32633617756547
2021-03-23,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,6,1729.8211945153748,1777.0531249778737,53.58227452381484,18.3857421875,-16.566916583033617,-22.460607619617015,5.893691036583398,-0.29605622591152203,-2.9460668941256656
2021-03-24,1732.9000244140625,1732.9000244140625,1727.5,1727.5,26,1730.3809817696815,1775.3216308381166,63.15367187584396,17.742885044642858,-15.155632331930974,-20.999612562079808,5.8439802301488335,0.14557734226856406,-2.389516676143191
2021-03-25,1724.9000244140625,1733.199951171875,1724.5,1732.699951171875,15,1729.3844440686598,1773.3443129391342,60.3381933061295,17.221452985491073,-14.515388176999522,-19.702767685063755,5.187379508064232,-0.2593072737515206,-2.7318038675061525
2021-03-26,1732.199951171875,1732.199951171875,1721.300048828125,1721.300048828125,33,1729.8963544510625,1771.7308085561044,73.27068938916942,15.735726492745536,-13.26602451736153,-18.415419051523312,5.149394534161782,0.13316385775860423,-2.2311999765046484
2021-03-29,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,135457,1726.6606492028577,1769.3923445180587,47.71108964153816,14.328578404017858,-13.739415434559078,-17.480218328130466,3.740802893571388,-0.8432851946699772,-3.2379686229357088
2021-03-30,1683.9000244140625,1712.5999755859375,1676.5,1711.0,25316,1718.8859901503492,1766.0397045139805,34.53948061882433,16.057146344866073,-16.203299973885805,-17.224834657281534,1.0215346833957284,-2.035386054500715,-4.651066444880586
2021-03-31,1713.800048828125,1713.800048828125,1676.5,1683.699951171875,762,1717.9612735463083,1763.9910905655156,47.179826558037284,17.4857177734375,-15.563853719827648,-16.892638469790757,1.3287847499631091,-0.24221877304565334,-2.8453115214601183
2021-04-01,1726.5,1728.800048828125,1706.4000244140625,1706.800048828125,720,1719.5137692651613,1762.5208517198091,52.17932950957485,17.407148088727677,-13.872395692597365,-16.28858991435208,2.416194221754715,0.4062910608633458,-2.0437120891171965
2021-04-05,1727.0,1729.699951171875,1721.9000244140625,1727.9000244140625,275,1720.874902126041,1761.1278771425618,49.37375525558752,17.078569684709823,-12.349203270207909,-15.500712585523246,3.1515093153153373,0.35592929308178173,-1.9378420832185377
2021-04-06,1741.5,1744.800048828125,1726.9000244140625,1726.9000244140625,890,1724.6249199213062,1760.3581564703045,53.313079788035324,17.792855398995535,-9.85839207579761,-14.372248483578119,4.513856407780509,0.9784782698990474,-1.07126816216292
2021-04-07,1740.0999755859375,1742.699951171875,1733.699951171875,1742.699951171875,557,1727.4385664057845,1759.563718004251,54.1023839484669,16.685712541852677,-7.9062383345662965,-13.079046453775756,5.17280811920946,0.7329585796209874,-1.1061686609672727
2021-04-08,1756.800048828125,1758.0,1734.5999755859375,1736.0,1298,1732.777017755301,1759.4553388208735,57.093447772394676,16.321428571428573,-4.954473995654098,-11.454131962151425,6.4996579664973275,1.3863890637206373,-0.15091545287691163
2021-04-09,1743.300048828125,1750.800048828125,1733.300048828125,1750.800048828125,484,1734.690296132178,1758.8217980368443,50.53461554049923,17.285714285714285,-3.662299952396552,-9.89576556020045,6.233465607803899,0.4963279448293502,-0.8825083488301242
2021-04-12,1731.199951171875,1740.800048828125,1726.699951171875,1740.800048828125,40,1734.0556879575774,1757.7385883558652,48.227687773051734,18.21429443359375,-3.5734272249594596,-8.631297893152253,5.057870668192793,-0.16468541382693536,-1.50981706607543
2021-04-13,1746.199951171875,1746.9000244140625,1722.0999755859375,1733.800048828125,367,1736.2637358147224,1757.2860927800225,55.71504222163959,19.050005231584823,-2.2664935812413205,-7.358337030770067,5.091843449528747,0.5722756947688104,-0.6308672021986613
2021-04-14,1734.9000244140625,1745.9000244140625,1732.699951171875,1741.300048828125,1037,1736.0157882873295,1756.4082077460632,50.52301268586678,19.428571428571427,-2.11813239284038,-6.310296103184131,4.192163710343751,-0.06427152798925875,-1.2245549318857614
2021-04-15,1765.4000244140625,1767.9000244140625,1740.0999755859375,1740.0999755859375,368,1741.358376674008,1756.7608280075533,59.475902960648455,21.164289202008927,0.45529169941482905,-4.957178542664339,5.412470242079168,1.3806260711235097,0.49176850193702376
2021-04-16,1779.0,1779.5,1770.0999755859375,1770.4000244140625,625,1748.2023081878247,1757.632952399414,60.63637473366477,21.392865862165177,3.551216984254552,-3.255499437280561,6.806716421535112,1.761677791405048,1.2156717687510876
2021-04-19,1769.4000244140625,1788.5,1769.4000244140625,1782.0999755859375,144,1752.056438410777,1758.0944062039102,63.67542931458831,21.321437290736608,5.170519744903459,-1.5702956008437572,6.740815345747215,0.9898988196417469,0.6430609283697928
2021-04-20,1777.300048828125,1777.300048828125,1765.5,1769.300048828125,1464,1756.6461857593856,1758.8475686597617,74.68287216107598,19.585728236607142,7.01048231981099,0.14585998328719207,6.864622336523798,1.175755438754496,1.0491233292276751
2021-04-21,1792.300048828125,1794.0999755859375,1777.699951171875,1783.0,250,1763.1287063173381,1760.1594306271486,72.51863970428599,18.121433803013392,9.568738099925895,2.0304356066149327,7.538302493310962,1.654521442834273,1.826006078865517
2021-04-22,1781.199951171875,1794.199951171875,1779.5,1794.199951171875,159,1766.414387199981,1760.984549079883,65.83667901269473,17.571428571428573,10.578546227438437,3.7400577307796334,6.838488496658804,0.8370382441988109,1.1479602193304077
2021-04-23,1777.0,1794.5,1772.0,1786.0999755859375,332,1768.3390440727117,1761.6126059787111,64.1723238320635,18.621433803013392,10.914114368019,5.174869058227507,5.739245309791492,0.4897791493276679,0.8734834190596619
2021-04-26,1779.199951171875,1779.699951171875,1770.800048828125,1778.0,549,1770.3137544543777,1762.3023057902078,61.486876519369076,17.978567940848215,11.228141188531936,6.3855234842883934,4.842617704243542,0.5019560343548325,0.9588392029079464
2021-04-27,1778.0,1782.0,1777.699951171875,1780.0,117,1771.7112536444906,1762.9179016415724,61.56193373050245,17.642857142857142,11.250494972219713,7.358517781874657,3.891977190345055,0.3549532319430233,0.8555190428541036
2021-04-28,1773.199951171875,1774.0,1764.5999755859375,1768.199951171875,756,1771.9819259221968,1763.3211192702117,55.39470471833882,16.928571428571427,10.756887973466746,8.038191820193076,2.7186961532736706,0.06873801768854662,0.5602400943142918
2021-04-29,1768.0999755859375,1789.0,1758.5999755859375,1781.0,196,1771.2761167701494,1763.5085254002402,58.6350734589683,17.421430315290177,9.84073756618136,8.398700969390733,1.4420365967906275,-0.17931372495461037,0.2603588312483649
2021-04-30,1767.300048828125,1771.800048828125,1763.9000244140625,1771.800048828125,18,1770.5531953261448,1763.6572125934906,63.6432921203174,16.799996512276785,8.946998929466417,8.50836056140587,0.43863836806054657,-0.18373616260767098,0.2065501282574934
2021-05-03,1791.4000244140625,1793.0,1788.5,1788.5,18,1774.343527887584,1764.745165998219,65.9830776097318,16.864275251116073,10.067321424029842,8.820152733930666,1.2471686900991763,0.9612849066936195,1.5104083541017328
2021-05-04,1775.800048828125,1788.5,1774.800048828125,1788.199951171875,182,1774.6083498767732,1765.178690815078,64.03571461485808,17.085702078683035,9.585897161644198,8.973301619473373,0.6125955421708245,0.06715278621530954,0.6017157395063826
2021-05-05,1784.0999755859375,1784.0999755859375,1779.199951171875,1781.5,57,1776.3341000057121,1765.9207019825628,57.57084540036176,15.3214111328125,9.76157433661865,9.130956162902429,0.630618173716222,0.4371855260899631,1.0294501663050424
2021-05-06,1815.5,1815.5,1787.5999755859375,1788.9000244140625,13,1783.4551727319463,1767.864988179325,62.915799876979214,16.55712890625,12.292815388941335,9.76332800811021,2.5294873808311245,1.7967834436212133,2.6944937616380344
2021-05-07,1831.0999755859375,1842.9000244140625,1831.0999755859375,1842.9000244140625,2,1792.1178641599445,1770.3447916070354,70.94366360592701,17.149989536830358,15.380334888198377,10.886729384127845,4.493605504070532,2.175197971382641,3.431827758464576
2021-05-10,1837.5,1845.5999755859375,1835.4000244140625,1835.5999755859375,13,1800.369161585409,1772.9783291910733,70.64472970348093,17.342843191964285,18.13460043331702,12.33630359396568,5.798296839351339,2.0624013789423845,3.639168609486893
2021-05-11,1835.9000244140625,1838.0999755859375,1831.5999755859375,1837.199951171875,420,1806.829318463346,1775.4458466507983,66.46527490298436,16.607134137834823,19.95820529590401,13.860683934353347,6.097521361550662,1.6089348149077116,3.405013894245491
2021-05-12,1822.5999755859375,1825.199951171875,1821.699951171875,1825.199951171875,3,1809.6967106674535,1777.2950281776666,65.37894019903123,16.571428571428573,20.098539053284185,15.108254958139515,4.99028409514467,0.7130070382746602,2.549095490056252
2021-05-13,1823.800048828125,1826.800048828125,1814.0999755859375,1814.699951171875,100,1812.2609539693938,1779.1187544776847,67.7811933592192,15.871433803013392,20.075176312109534,16.101639228933518,3.9735370831760157,0.6367236922175673,2.5114284382639718
2021-05-14,1837.9000244140625,1842.9000244140625,1824.5,1824.5,41,1816.9226031411515,1781.423902318327,70.45300459103859,16.600010463169642,20.952879609359343,17.071887305018684,3.8809923043406584,1.1545577800972138,3.1702797982129938
2021-05-17,1867.5,1867.5,1847.199951171875,1849.9000244140625,13,1826.1184934791238,1784.7994355607457,76.03259186879174,18.407148088727677,23.76301124671727,18.4101120933584,5.3528991533588695,2.2660909830684695,4.633605479221344
2021-05-18,1867.800048828125,1870.5,1867.800048828125,1870.5,3,1833.6969580880332,1788.0543615712313,78.25572068196071,17.664289202008927,25.717813305047684,19.871652335696258,5.846160969351427,1.8597997117064853,4.459914025590258
2021-05-19,1881.300048828125,1884.9000244140625,1863.5999755859375,1866.4000244140625,348,1842.3520654953227,1791.7110551891487,82.19571115013474,17.014290945870535,28.033195962656237,21.503961061088255,6.529234901567982,2.114035860042365,5.000192044331526
2021-05-20,1881.800048828125,1885.0,1864.800048828125,1865.5,85,1849.5244261012867,1795.2439569004812,82.62108262108262,17.892857142857142,29.56766162360168,23.11670117359094,6.45096045001074,1.7450768571288244,4.821411128829776
2021-05-21,1876.699951171875,1876.699951171875,1872.0999755859375,1872.0999755859375,5,1854.4654306595755,1798.4383096170066,77.25235150918569,16.750008719308035,30.026079503631763,24.498576839599103,5.52750266403266,1.1989719595037878,4.351644487129223
2021-05-24,1884.5999755859375,1884.5999755859375,1882.0999755859375,1882.0999755859375,39,1859.9444388280049,1801.8171984785333,86.55907318549826,16.128583635602677,30.673262644906572,25.7335140006606,4.939748644245974,1.3256060903340028,4.594404869556496
2021-05-25,1898.0999755859375,1898.0999755859375,1882.5,1882.5,56,1866.881809147629,1805.592993659216,87.0129283353282,16.650015694754465,31.90768518983805,26.96834823849609,4.939336951341957,1.6722090431939018,5.123357381845325
2021-05-26,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526,1873.139670907719,1809.3462115089774,84.10168879711534,14.635733468191964,32.76648151427685,28.127974893652244,4.638506620624604,1.503378437698648,5.082158225675284
2021-05-27,1895.699951171875,1903.9000244140625,1888.199951171875,1896.800048828125,35794,1877.2415400466562,1812.7326326722284,77.89280831340122,13.800022670200892,32.61918900370301,29.026217715662398,3.5929712880406157,0.9832731021262234,4.576919784212238
2021-05-28,1902.5,1905.4000244140625,1881.9000244140625,1897.5,2415,1881.8339873109005,1816.252921587043,77.96891315812142,14.442879813058036,32.67451427653759,29.75587702783744,2.918637248700154,1.0981846873023464,4.748627098564793
2021-06-01,1902.9000244140625,1916.199951171875,1892.800048828125,1905.0999755859375,640,1885.6641758751116,1819.6508471881027,79.13031109752421,15.650015694754464,32.377411930432345,30.28018400835642,2.0972279220759233,0.9140465603294382,4.575008296487446
2021-06-02,1907.5,1908.800048828125,1896.0,1899.199951171875,1267,1889.6343257160001,1823.0959120042555,89.93400420067225,15.550013950892858,32.14261570110352,30.652670346905843,1.4899453541976797,0.9454566971432623,4.629711878567773
2021-06-03,1871.199951171875,1908.800048828125,1865.0,1908.800048828125,1021,1886.282621253432,1824.9823449127896,66.76088097573104,17.771440778459823,28.69663053569775,30.261462384664227,-1.5648318489664774,-0.7995975741712813,2.5324960752589645
2021-06-04,1889.800048828125,1895.5,1854.0,1869.300048828125,367,1886.9221535397396,1827.5242156545676,67.78610076663904,19.371442522321427,27.153525953776807,29.639875098486744,-2.486349144709937,0.15251796598956932,3.4076611757098925
2021-06-07,1896.800048828125,1899.699951171875,1883.199951171875,1890.5,87,1888.718134501264,1830.240914994707,61.88155766188354,18.43572998046875,26.193503549664456,28.95060078872229,-2.7570972390578348,0.42790473492197456,3.6366323847377453
2021-06-08,1892.199951171875,1902.9000244140625,1890.0,1896.5,930,1889.3511920777387,1832.670681119302,59.56104635589264,19.142874581473215,24.77588842230125,28.115658315438083,-3.3397698931368325,0.15077975476880523,3.248225153916669
2021-06-09,1893.199951171875,1897.699951171875,1889.199951171875,1894.9000244140625,148,1890.0509664584906,1835.0443779841087,55.16934915961752,18.228585379464285,23.46264707268847,27.185056066888162,-3.722408994199693,0.16660845497118174,3.1691644019886445
2021-06-10,1894.199951171875,1899.800048828125,1871.5,1887.699951171875,186,1890.8053273154696,1837.3642043836292,55.36325237592397,18.807163783482142,22.246145763758932,26.19727400626232,-3.951128242503387,0.1795332289033152,3.0933304704993003
2021-06-11,1877.4000244140625,1902.300048828125,1875.199951171875,1900.9000244140625,349,1888.3679995152136,1838.9342365416856,50.27496895511798,20.050022670200892,19.699364019515542,24.897692008912962,-5.19832798939742,-0.5808176745193094,2.091743527746594
2021-06-14,1864.0,1866.5999755859375,1846.5,1866.199951171875,41,1883.937454148811,1839.9172076576979,42.24400933540828,21.692879813058035,16.410580203735435,23.20026964787746,-6.789689444142024,-1.0582864152365916,1.308906305244064
2021-06-15,1854.5,1867.199951171875,1854.4000244140625,1866.4000244140625,78,1878.585189758118,1840.4890818672,33.074598178618245,21.492876325334823,12.889047810133206,21.13802528032861,-8.248977470195403,-1.2820919641775321,0.7612605948515481
2021-06-16,1859.5,1860.0999755859375,1809.199951171875,1859.4000244140625,117,1875.115155256642,1841.2346080684863,33.99696040109245,24.900015694754465,10.381989122152845,18.986818048693458,-8.604828926540613,-0.8327571356280185,0.9920187167606349
2021-06-17,1773.800048828125,1823.300048828125,1769.5999755859375,1811.800048828125,1135,1856.6942268150933,1838.5901155492566,21.072665081550085,30.20001220703125,1.4629927446719648,15.48205298788916,-14.019060243217195,-4.4646111777469155,-3.523899436486218
2021-06-18,1767.9000244140625,1792.4000244140625,1767.9000244140625,1775.699951171875,354,1840.549826378542,1835.8179551125825,17.921862263139857,30.271440778459823,-6.012154430198734,11.183211504271583,-17.195365934470317,-3.9471793114900358,-3.6996005246258123
2021-06-21,1781.800048828125,1785.199951171875,1766.800048828125,1768.800048828125,38,1829.8680486421024,1833.6996058465254,22.884038758524554,29.914297921316965,-10.69140278283362,6.808288646850543,-17.499691429684162,-2.626856064821035,-2.83031947288013
2021-06-22,1776.300048828125,1786.9000244140625,1775.9000244140625,1783.4000244140625,101,1820.1284123122882,1831.448642826196,20.740446726863283,29.785723005022323,-14.674387642786087,2.511753388923217,-17.186141031709305,-2.4079819416962858,-3.011200680624521
2021-06-23,1782.300048828125,1793.199951171875,1780.5999755859375,1780.699951171875,136,1813.2505280424402,1829.5212469831345,27.075854774840565,27.864283970424108,-17.14909785907048,-1.4204168606755228,-15.728680998394957,-1.7069058431616144,-2.581068584629822
2021-06-24,1775.5999755859375,1786.4000244140625,1775.5999755859375,1778.9000244140625,78,1806.4049730503489,1827.4066873204993,18.626374547686197,25.671430315290177,-19.427020847170752,-5.021737657974569,-14.405283189196183,-1.7053206741560916,-2.8349853425635216
2021-06-25,1776.5999755859375,1788.0,1775.199951171875,1777.699951171875,35,1800.9858826022742,1825.4142672524772,15.8522756040569,25.407148088727677,-20.91055571423294,-8.199501269226243,-12.711054445006699,-1.3540309922419302,-2.674148687355914
2021-06-28,1779.5999755859375,1779.5999755859375,1779.5999755859375,1779.5999755859375,888,1797.0975358720311,1823.6176283635934,17.717901426836562,24.700003487723215,-21.59525618598559,-10.878652252578114,-10.716603933407477,-0.9736566845606985,-2.413754511528537
2021-06-29,1762.800048828125,1777.0999755859375,1752.0999755859375,1776.800048828125,419,1790.8616291367753,1821.2326252445555,15.720311298630776,26.057146344866073,-23.22576773643209,-13.34807534934891,-9.87769238708318,-1.5669317970800685,-3.2084081740290675
2021-06-30,1770.800048828125,1770.800048828125,1759.199951171875,1761.0999755859375,51,1787.2140690806568,1819.2548771497934,18.711984559215878,24.864292689732142,-23.600376298902574,-15.398535539259644,-8.20184075964293,-0.9184137779854878,-2.6634436400457555
2021-07-01,1775.9000244140625,1781.199951171875,1768.800048828125,1775.699951171875,44,1785.156970050367,1817.5546868464314,22.64150943396227,23.814278738839285,-23.218087219351446,-16.962445875278007,-6.255641344073439,-0.5185507936617602,-2.291796925496768
2021-07-02,1782.5999755859375,1787.9000244140625,1778.300048828125,1778.699951171875,23,1784.6920619659252,1816.1839138558237,27.237120313723565,22.464276994977677,-22.11951035733864,-17.993858771690135,-4.125651585648505,-0.11722394157360357,-1.8491485368674072
2021-07-06,1793.5,1809.800048828125,1786.699951171875,1786.699951171875,332,1786.293505244848,1815.2943486065756,33.07435723392119,23.49285888671875,-20.137210180482043,-18.422529053448518,-1.7146811270335256,0.4034328476251337,-1.20059584955492
2021-07-07,1801.5,1808.4000244140625,1797.199951171875,1798.699951171875,244,1789.0583224730572,1814.753393759259,34.17030145778111,20.921430315290177,-17.716465481457817,-18.281316339050377,0.5648508575925604,0.6954316340981226,-0.7303137608027673
2021-07-08,1799.5999755859375,1818.5,1797.0,1797.0,148,1790.974986675399,1814.1591420661878,62.97782717353261,16.035714285714285,-15.769542488398884,-17.778961568920078,2.0094190805211944,0.4815806460004916,-0.8025297308629991
2021-07-09,1810.0,1810.0999755859375,1798.800048828125,1803.5999755859375,218,1794.4340800071445,1813.9960384557492,70.25984874563679,15.092851911272321,-13.234834007947484,-16.87013605672556,3.635302048778076,0.8674556600481805,-0.22028926034209956
2021-07-12,1805.5,1805.5,1799.5,1802.5999755859375,147,1796.4460654603909,1813.6628604770924,62.539656704695766,14.528573172433036,-11.457101335138077,-15.787529112408063,4.3304277772699855,0.5039914480977649,-0.4500759570577042
2021-07-13,1809.4000244140625,1812.0,1800.5999755859375,1808.0999755859375,78,1798.8013307246947,1813.495690435405,67.8148368607571,14.557146344866071,-9.622612520446182,-14.554545794015688,4.931933273569506,0.5892086862698632,-0.22584371404595177
2021-07-14,1824.300048828125,1829.0,1813.0999755859375,1813.0999755859375,707,1803.4374612889546,1813.9193907645315,70.62867379902296,14.750008719308036,-6.887069620971033,-13.021050559406758,6.133980938435725,1.156823454485604,0.5722778044297909
2021-07-15,1828.4000244140625,1833.0,1823.4000244140625,1831.5999755859375,99,1807.9761091298833,1814.4872587507878,76.61294093615179,14.664289202008929,-4.338289301182385,-11.284498307761885,6.946209006579499,1.1296562593411994,0.7667601740479127
2021-07-16,1814.5,1831.4000244140625,1814.5,1830.0999755859375,78,1809.1622711062682,1814.4877584076198,66.90456408039437,14.957144601004464,-3.4007763053052713,-9.707753907270563,6.306977601965292,0.29503870266252263,0.0006746583063707917
2021-07-19,1808.699951171875,1813.4000244140625,1803.300048828125,1803.300048828125,33,1809.0782129363783,1814.2607855748456,62.66317206385901,15.542855398995536,-3.090184248610285,-8.384239975538508,5.294055726928223,-0.020909088495924107,-0.3065068951048662
2021-07-20,1810.9000244140625,1824.0,1810.9000244140625,1812.9000244140625,128,1809.4094513868663,1814.1289910195208,73.9780127765898,14.671430315290179,-2.636122700556598,-7.234616520542126,4.598493819985528,0.08237897873550508,-0.17798991259401076
2021-07-21,1802.9000244140625,1807.0,1800.0,1807.0,135,1808.2259192099928,1813.6886393879342,66.00195458213202,14.621425083705358,-2.8885118272887667,-6.3653955818914545,3.476883754602688,-0.2945370232419363,-0.594843830389354
2021-07-22,1805.0,1805.0,1793.5999755859375,1793.5999755859375,2,1807.6393884445395,1813.3479084315447,64.95371247410871,14.550005231584821,-2.88581566243397,-5.669479597999958,2.783663935565988,-0.14601299691807654,-0.46035889708364136
2021-07-23,1801.4000244140625,1801.4000244140625,1800.0,1800.0,1,1806.5049586208163,1812.8793639602711,59.97877380495744,14.050005231584821,-3.1379940340050325,-5.163182485200973,2.02518845119594,-0.2825862272003493,-0.633210337897596
2021-07-26,1798.699951171875,1802.5,1797.199951171875,1802.5,17,1805.0858663573724,1812.3233085568047,53.0232188430606,12.4857177734375,-3.515199523541696,-4.833585892869118,1.3183863693274223,-0.35377348548986615,-0.7517067909797122
2021-07-27,1799.5,1803.699951171875,1799.5,1803.699951171875,1,1804.0702542923955,1811.8204337114398,48.73096918510624,11.778573172433036,-3.7068500772193147,-4.608238729739158,0.9013886525198433,-0.25333017278687137,-0.6800030224961044
2021-07-28,1799.5,1799.5,1799.5,1799.5,209783,1803.2392989665054,1811.3372794482461,49.934996595059744,10.24285888671875,-3.8147603391923894,-4.449543051629805,0.6347827124374152,-0.20736565405648286,-0.6535105075434602
2021-07-29,1831.199951171875,1832.5999755859375,1806.0999755859375,1806.5999755859375,30496,1808.3230539129363,1812.1162077511337,60.794251021808535,11.800005231584821,-1.3270613302840957,-3.8250467073606633,2.4979853770765676,1.265089067433862,1.053119184029842
2021-07-30,1812.5999755859375,1830.5,1808.9000244140625,1828.0,3100,1809.1006760353002,1812.1351790387732,53.16115974229398,12.642857142857142,-0.8466449303850823,-3.2293663519655476,2.3827214215804653,0.19342757409753908,0.025649110096235498
2021-08-02,1818.0999755859375,1818.699951171875,1804.800048828125,1812.4000244140625,1334,1810.7369123172343,1812.3690926288582,53.819113249809774,12.821419852120536,-0.02185550105787115,-2.5878641817840125,2.5660086807261413,0.4066335213369302,0.31620948406081034
2021-08-03,1810.0999755859375,1813.5,1806.0,1812.300048828125,3341,1810.6211056388167,1812.280107646783,43.364459326104196,12.28570556640625,-0.013580529350974757,-2.073007451297405,2.05942692194643,-0.028781839074795295,-0.12029774269698709
2021-08-04,1810.5,1831.300048828125,1806.300048828125,1809.300048828125,2860,1810.5990864317591,1812.2102995037721,41.33591732792901,13.385707310267858,0.02496825392699975,-1.653412310252524,1.6783805641795237,-0.0054725771432044545,-0.09437643656701822
2021-08-05,1805.0999755859375,1813.699951171875,1796.0,1810.800048828125,588,1809.599248096155,1811.9314632717003,45.042190153785135,13.442844935825892,-0.37588542472803965,-1.3979069331476273,1.0220215084195876,-0.2486336416723786,-0.37702792982178096
2021-08-06,1760.0,1800.0999755859375,1758.4000244140625,1799.800048828125,859,1800.581202987763,1809.894935300261,31.841940452306133,15.978559221540179,-4.28337983024835,-1.975001512567772,-2.308378317680578,-2.253783551690156,-2.7567862822923206
2021-08-09,1723.4000244140625,1753.800048828125,1692.5999755859375,1753.5,1621,1786.5482614289083,1806.5029780106063,24.035608308605347,19.699986049107142,-10.215649797778951,-3.623131169610008,-6.592518628168943,-3.5346504977334825,-4.60021127051006
2021-08-10,1728.800048828125,1735.199951171875,1720.0999755859375,1728.5999755859375,1363,1776.048586410584,1803.4558043171758,27.667280083999657,19.999982561383927,-14.316250818537128,-5.761755099395432,-8.554495719141695,-2.660317850760427,-4.139594400391582
2021-08-11,1750.4000244140625,1752.199951171875,1727.300048828125,1727.300048828125,542,1771.3852115021255,1801.375185497446,35.275089429331246,20.964259556361608,-15.642749283004378,-7.737953936117222,-7.9047953468871555,-1.18467665597522,-2.829791455648745
2021-08-12,1749.0,1752.4000244140625,1745.5,1749.699951171875,739,1767.3151730471934,1799.321256654409,35.69868901067781,21.0999755859375,-16.61544661687958,-9.513452472269694,-7.101994144609886,-1.0363274941851208,-2.796679940744677
2021-08-13,1775.199951171875,1777.300048828125,1757.4000244140625,1758.300048828125,436,1768.7487690698626,1798.3753231060743,44.315431651829634,22.742832728794642,-15.098157008719454,-10.630393379559646,-4.467763629159808,0.36473139740500604,-1.2886838268094043
2021-08-16,1786.9000244140625,1787.800048828125,1771.9000244140625,1776.9000244140625,219,1772.0489973142626,1797.9253113926623,47.10478469677921,23.521405901227677,-12.803999398861379,-11.065114583419993,-1.738884815441386,0.838070906747404,-0.6132227467257597
2021-08-17,1785.0,1794.199951171875,1780.0,1787.699951171875,200,1774.4037250753056,1797.4184364360874,46.69703872437358,24.535688127790177,-11.012236844124573,-11.054539035560909,0.0423021914363364,0.5971738435256436,-0.6909040312677899
2021-08-18,1781.5999755859375,1791.5,1779.0,1787.800048828125,263,1775.7121342590567,1796.7981046380423,37.029300055991435,23.064261300223215,-9.754165714963847,-10.794464371441496,1.040298656477649,0.33157634130475666,-0.8458451182063348
